section_id,section_order,hidden_initial,question_text,field_name,field_type,option_label,option_value,control_type,required,data_next,data_toggle
q7011,189,TRUE,Unter welcher Schilddrüsenerkrankung leiden Sie?,7011,checkbox,Autonomie,Autonomie,radio/checkbox,FALSE,,
q7011,189,TRUE,Unter welcher Schilddrüsenerkrankung leiden Sie?,7011,checkbox,Hashimoto,Hashimoto,radio/checkbox,FALSE,,
q7011,189,TRUE,Unter welcher Schilddrüsenerkrankung leiden Sie?,7011,checkbox,Morbus Basedow,Morbus Basedow,radio/checkbox,FALSE,,
q7011,189,TRUE,Unter welcher Schilddrüsenerkrankung leiden Sie?,7011,checkbox,Schilddrüsenvergrößerung,Schilddrüsenvergrößerung,radio/checkbox,FALSE,,
q7011,189,TRUE,Unter welcher Schilddrüsenerkrankung leiden Sie?,7011,checkbox,Überfunktion,Überfunktion,radio/checkbox,FALSE,,
q7011,189,TRUE,Unter welcher Schilddrüsenerkrankung leiden Sie?,7011,checkbox,Unterfunktion,Unterfunktion,radio/checkbox,FALSE,,
q7011,189,TRUE,Unter welcher Schilddrüsenerkrankung leiden Sie?,7011_freitext,text,_ weitere Schilddrüsenerkrankung,,input,FALSE,,
q8000,190,TRUE,Gab es bei Ihnen bereits folgende Erkrankungen oder Eingriffe?,8000,checkbox,Aneurysma,Aneurysma,radio/checkbox,FALSE,,#q8001
q8000,190,TRUE,Gab es bei Ihnen bereits folgende Erkrankungen oder Eingriffe?,8000,checkbox,Arterielle Durchblutungsstörung,Arterielle Durchblutungsstörung,radio/checkbox,FALSE,,#q8003
q8000,190,TRUE,Gab es bei Ihnen bereits folgende Erkrankungen oder Eingriffe?,8000,checkbox,Beinvenenthrombose,Beinvenenthrombose,radio/checkbox,FALSE,,"#q8005,#q8006"
q8000,190,TRUE,Gab es bei Ihnen bereits folgende Erkrankungen oder Eingriffe?,8000,checkbox,Gefäßeingriffe/Herzoperation(OP),Gefäßeingriffe/Herzoperation(OP),radio/checkbox,FALSE,,#q8007
q8000,190,TRUE,Gab es bei Ihnen bereits folgende Erkrankungen oder Eingriffe?,8000,checkbox,Herzinfarkt,Herzinfarkt,radio/checkbox,FALSE,,#q8008
q8000,190,TRUE,Gab es bei Ihnen bereits folgende Erkrankungen oder Eingriffe?,8000,checkbox,Infektionskrankheiten,Infektionskrankheiten,radio/checkbox,FALSE,,#q8016
q8000,190,TRUE,Gab es bei Ihnen bereits folgende Erkrankungen oder Eingriffe?,8000,checkbox,Krebs,Krebs,radio/checkbox,FALSE,,#q8010
q8000,190,TRUE,Gab es bei Ihnen bereits folgende Erkrankungen oder Eingriffe?,8000,checkbox,Lungenarterienembolie,Lungenarterienembolie,radio/checkbox,FALSE,,#q8013
q8000,190,TRUE,Gab es bei Ihnen bereits folgende Erkrankungen oder Eingriffe?,8000,checkbox,Organtransplantation,Organtransplantation,radio/checkbox,FALSE,,#q8014
q8000,190,TRUE,Gab es bei Ihnen bereits folgende Erkrankungen oder Eingriffe?,8000,checkbox,Schlaganfall,Schlaganfall,radio/checkbox,FALSE,,#q8015
q8000,190,TRUE,Gab es bei Ihnen bereits folgende Erkrankungen oder Eingriffe?,8000,checkbox,keine,keine,radio/checkbox,FALSE,,
q8000,190,TRUE,Gab es bei Ihnen bereits folgende Erkrankungen oder Eingriffe?,8000_freitext,text,_ Freitextfeld – hier können Sie weitere Angaben machen,,input,FALSE,,
q8501,191,TRUE,Mammographie-Screening (Frauen ≥ 50 Jahre),8501,radio,Teilnahme in den letzten 2 Jahren,Teilnahme in den letzten 2 Jahren,radio/checkbox,FALSE,,
q8501,191,TRUE,Mammographie-Screening (Frauen ≥ 50 Jahre),8501,radio,keine Teilnahme in den letzten 2 Jahren,keine Teilnahme in den letzten 2 Jahren,radio/checkbox,FALSE,,
q8501,191,TRUE,Mammographie-Screening (Frauen ≥ 50 Jahre),8501_freitext,text,_ Hinweise/Wunsch nach Terminvermittlung,,input,FALSE,,
q8502,192,TRUE,Prostata-Tastuntersuchung (Männer ≥ 45 Jahre),8502,radio,in den letzten 12 Monaten erfolgt,in den letzten 12 Monaten erfolgt,radio/checkbox,FALSE,,
q8502,192,TRUE,Prostata-Tastuntersuchung (Männer ≥ 45 Jahre),8502,radio,> 12 Monate oder noch nie,> 12 Monate oder noch nie,radio/checkbox,FALSE,,
q8502,192,TRUE,Prostata-Tastuntersuchung (Männer ≥ 45 Jahre),8502_freitext,text,_ Beschwerden/Anmerkungen,,input,FALSE,,
q8503,193,TRUE,"Bauchaortenaneurysma-Screening (Männer ≥ 65 Jahre, einmalig)",8503,radio,bereits durchgeführt (einmalig),bereits durchgeführt (einmalig),radio/checkbox,FALSE,,
q8503,193,TRUE,"Bauchaortenaneurysma-Screening (Männer ≥ 65 Jahre, einmalig)",8503,radio,noch nicht durchgeführt,noch nicht durchgeführt,radio/checkbox,FALSE,,
q8503,193,TRUE,"Bauchaortenaneurysma-Screening (Männer ≥ 65 Jahre, einmalig)",8503_freitext,text,_ Befunde/Terminwunsch,,input,FALSE,,
q8504,194,TRUE,"Menopausen-Status (Frauen ≥ 40 Jahre, optional)",8504,radio,prämenopausal,prämenopausal,radio/checkbox,FALSE,,
q8504,194,TRUE,"Menopausen-Status (Frauen ≥ 40 Jahre, optional)",8504,radio,perimenopausal,perimenopausal,radio/checkbox,FALSE,,
q8504,194,TRUE,"Menopausen-Status (Frauen ≥ 40 Jahre, optional)",8504,radio,postmenopausal,postmenopausal,radio/checkbox,FALSE,,
q8504,194,TRUE,"Menopausen-Status (Frauen ≥ 40 Jahre, optional)",8504,radio,nicht angeben,nicht angeben,radio/checkbox,FALSE,,
q8504,194,TRUE,"Menopausen-Status (Frauen ≥ 40 Jahre, optional)",8504_freitext,text,_ Zyklusveränderungen/HRT,,input,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_geburtsmodus,select,Bitte wählen…,Bitte wählen…,select,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_geburtsmodus,select,Spontan,Spontan,select,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_geburtsmodus,select,Sectio,Sectio,select,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_geburtsmodus,select,Saugglocke,Saugglocke,select,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_geburtsmodus,select,Forceps,Forceps,select,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_frueh_neonatal,checkbox,"Gab es Startprobleme nach der Geburt? (z. B. Gelbsucht, Atemnot)",Frühgeburt/Neugeborenenprobleme,radio/checkbox,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_ernaehrung1LJ,select,Bitte wählen…,Bitte wählen…,select,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_ernaehrung1LJ,select,Stillen,Stillen,select,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_ernaehrung1LJ,select,Mischform (Stillen/Flasche),Mischform (Stillen/Flasche),select,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_ernaehrung1LJ,select,Flasche,Flasche,select,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_ernaehrung1LJ,select,Beikost altersgerecht,Beikost altersgerecht,select,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_freitext,text,Weitere Angaben zur Geburt oder Ernährung,,input,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_geburtsgewicht_g,number,z. B. 3450,,input,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_geburtslaenge_cm,number,z. B. 50,,input,FALSE,,
q1P00,195,TRUE,Kinder- und Jugendmedizin · Basisangaben,1P00_ssw,text,z. B. 39+5,,input,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_motorik,select,Bitte wählen…,Bitte wählen…,select,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_motorik,select,Unauffällig,Unauffällig,select,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_motorik,select,Verzögert,Verzögert,select,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_motorik,select,Unsicher,Unsicher,select,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_sprache,select,Bitte wählen…,Bitte wählen…,select,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_sprache,select,Unauffällig,Unauffällig,select,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_sprache,select,Verzögert,Verzögert,select,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_lernen,checkbox,Lern- oder Konzentrationsprobleme?,Lern-/Konzentrationsprobleme,radio/checkbox,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_pubertaet,select,Bitte wählen…,Bitte wählen…,select,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_pubertaet,select,Früh,Früh,select,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_pubertaet,select,Normal,Normal,select,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_pubertaet,select,Spät,Spät,select,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_wachstum,select,Bitte wählen…,Bitte wählen…,select,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_wachstum,select,Unauffällig,Unauffällig,select,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_wachstum,select,Auffällig,Auffällig,select,FALSE,,
q1P10,196,TRUE,Entwicklung und Wachstum,1P10_freitext,text,Hinweise zur Entwicklung oder Auffälligkeiten,,input,FALSE,,
q1P20,197,TRUE,Impfstatus und Infektionen,1P20_stiko,select,Bitte wählen…,Bitte wählen…,select,FALSE,,
q1P20,197,TRUE,Impfstatus und Infektionen,1P20_stiko,select,Vollständig,Vollständig,select,FALSE,,
q1P20,197,TRUE,Impfstatus und Infektionen,1P20_stiko,select,Unvollständig,Unvollständig,select,FALSE,,
q1P20,197,TRUE,Impfstatus und Infektionen,1P20_stiko,select,Unbekannt,Unbekannt,select,FALSE,,
q1P20,197,TRUE,Impfstatus und Infektionen,1P20_mmrw,checkbox,Kinderkrankheiten durchgemacht (Masern/Mumps/Röteln/Windpocken),MMRW durchgemacht,radio/checkbox,FALSE,,
q1P20,197,TRUE,Impfstatus und Infektionen,1P20_mmrw_impf,checkbox,Gegen Kinderkrankheiten geimpft (Masern/Mumps/Röteln/Windpocken),MMRW geimpft,radio/checkbox,FALSE,,
q1P20,197,TRUE,Impfstatus und Infektionen,1P20_infekte,checkbox,Mehr als 6 Infekte pro Jahr?,Häufige Infekte >6/Jahr,radio/checkbox,FALSE,,
q1P20,197,TRUE,Impfstatus und Infektionen,1P20_hno,checkbox,Ohrentzündungen wiederkehrend?,Otitis media rezidiv,radio/checkbox,FALSE,,
q1P20,197,TRUE,Impfstatus und Infektionen,1P20_bronchitiden,checkbox,Bronchitiden wiederkehrend?,Bronchitiden rezidiv,radio/checkbox,FALSE,,
q1P20,197,TRUE,Impfstatus und Infektionen,1P20_tonsillitis,checkbox,Mandelentzündungen wiederkehrend?,Tonsillitiden rezidiv,radio/checkbox,FALSE,,
q1P20,197,TRUE,Impfstatus und Infektionen,1P20_freitext,text,Zusätzliche Bemerkungen zu Impfungen oder Infekten,,input,FALSE,,
q1P30,198,TRUE,Chronische oder angeborene Erkrankungen,1P30_asthma,checkbox,Asthma bronchiale,Asthma bronchiale,radio/checkbox,FALSE,,
q1P30,198,TRUE,Chronische oder angeborene Erkrankungen,1P30_dermatitis,checkbox,Neurodermitis,Neurodermitis,radio/checkbox,FALSE,,
q1P30,198,TRUE,Chronische oder angeborene Erkrankungen,1P30_allergien,checkbox,Allergien/Nahrungsmittelunverträglichkeiten?,Allergien/Nahrungsmittelunverträglichkeiten,radio/checkbox,FALSE,,
q1P30,198,TRUE,Chronische oder angeborene Erkrankungen,1P30_herz,checkbox,Herzfehler,Herzfehler,radio/checkbox,FALSE,,
q1P30,198,TRUE,Chronische oder angeborene Erkrankungen,1P30_stoffwechsel,checkbox,Stoffwechsel- oder Hormonstörung?,Stoffwechsel-/Hormonstörung,radio/checkbox,FALSE,,
q1P30,198,TRUE,Chronische oder angeborene Erkrankungen,1P30_fehlbildungen,checkbox,Fehlbildungen/genetische Erkrankungen?,Fehlbildungen/genetische Erkrankungen,radio/checkbox,FALSE,,
q1P30,198,TRUE,Chronische oder angeborene Erkrankungen,1P30_medikation,checkbox,Nimmt Ihr Kind regelmäßig Medikamente?,Regelmäßige Medikamente,radio/checkbox,FALSE,,
q1P30,198,TRUE,Chronische oder angeborene Erkrankungen,1P30_freitext,text,_ (bitte hier zusätzliche Angaben machen),,input,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_betreuung,select,Bitte wählen…,Bitte wählen…,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_betreuung,select,Kindergarten,Kindergarten,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_betreuung,select,Schule,Schule,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_betreuung,select,Tagesstätte,Tagesstätte,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_betreuung,select,Keine Einrichtung,Keine Einrichtung,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_leistung,checkbox,Schwierigkeiten in Schule/Kita?,Leistungs-/Anpassungsschwierigkeiten,radio/checkbox,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_schlaf,checkbox,Schlafstörungen,Schlafstörungen,radio/checkbox,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_aengste,checkbox,Ängste/auffälliges Verhalten?,Ängste/auffälliges Verhalten,radio/checkbox,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_familie,checkbox,Besondere Belastungen zuhause?,Besondere Belastungen zuhause?,radio/checkbox,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_medien,select,Bitte wählen…,Bitte wählen…,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_medien,select,altersgerecht,altersgerecht,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_medien,select,erhöht,erhöht,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_medien,select,problematisch,problematisch,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_bewegung,select,Bitte wählen…,Bitte wählen…,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_bewegung,select,ausreichend,ausreichend,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_bewegung,select,zu wenig,zu wenig,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_ernaehrung,select,Bitte wählen…,Bitte wählen…,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_ernaehrung,select,ausgewogen,ausgewogen,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_ernaehrung,select,verbesserungsbedürftig,verbesserungsbedürftig,select,FALSE,,
q1P40,199,TRUE,Soziale und psychische Aspekte,1P40_freitext,text,_ (bitte hier zusätzliche Angaben machen),,input,FALSE,,
q1P51,200,TRUE,Neonatologie · Spezialmodul,1P51_beatmung,checkbox,"Beatmung, Intensivaufenthalt",Beatmung/Intensivaufenthalt,radio/checkbox,FALSE,,
q1P51,200,TRUE,Neonatologie · Spezialmodul,P_apgar_1min,select,Bitte wählen…,,select,TRUE,,
q1P51,200,TRUE,Neonatologie · Spezialmodul,P_apgar_1min,select,0–3 (Poor),0–3 (Poor),select,TRUE,,
q1P51,200,TRUE,Neonatologie · Spezialmodul,P_apgar_1min,select,4–6 (Mittelgradig beeinträchtigt),4–6 (Mittelgradig beeinträchtigt),select,TRUE,,
q1P51,200,TRUE,Neonatologie · Spezialmodul,P_apgar_1min,select,7–10 (Gut),7–10 (Gut),select,TRUE,,
q1P51,200,TRUE,Neonatologie · Spezialmodul,P_apgar_5min,select,Bitte wählen…,,select,FALSE,,
q1P51,200,TRUE,Neonatologie · Spezialmodul,P_apgar_5min,select,0–3 (Poor),0–3 (Poor),select,FALSE,,
q1P51,200,TRUE,Neonatologie · Spezialmodul,P_apgar_5min,select,4–6 (Mittelgradig beeinträchtigt),4–6 (Mittelgradig beeinträchtigt),select,FALSE,,
q1P51,200,TRUE,Neonatologie · Spezialmodul,P_apgar_5min,select,7–10 (Gut),7–10 (Gut),select,FALSE,,
q1P51,200,TRUE,Neonatologie · Spezialmodul,P_apgar_10min,select,Bitte wählen…,,select,FALSE,,
q1P51,200,TRUE,Neonatologie · Spezialmodul,P_apgar_10min,select,0–3 (Poor),0–3 (Poor),select,FALSE,,
q1P51,200,TRUE,Neonatologie · Spezialmodul,P_apgar_10min,select,4–6 (Mittelgradig beeinträchtigt),4–6 (Mittelgradig beeinträchtigt),select,FALSE,,
q1P51,200,TRUE,Neonatologie · Spezialmodul,P_apgar_10min,select,7–10 (Gut),7–10 (Gut),select,FALSE,,
q1P51,200,TRUE,Neonatologie · Spezialmodul,1P51_freitext,text,_ (bitte hier zusätzliche Angaben machen),,input,FALSE,,
q1P52,201,TRUE,Adoleszenz · Spezialmodul,1P52_substanz,checkbox,Substanzgebrauch,Substanzgebrauch,radio/checkbox,FALSE,,
q1P52,201,TRUE,Adoleszenz · Spezialmodul,1P52_reife,select,Bitte wählen…,Bitte wählen…,select,FALSE,,
q1P52,201,TRUE,Adoleszenz · Spezialmodul,1P52_reife,select,Erfolgt,Erfolgt,select,FALSE,,
q1P52,201,TRUE,Adoleszenz · Spezialmodul,1P52_reife,select,Nicht erfolgt,Nicht erfolgt,select,FALSE,,
q1P52,201,TRUE,Adoleszenz · Spezialmodul,1P52_reife,select,Unklar,Unklar,select,FALSE,,
q1P52,201,TRUE,Adoleszenz · Spezialmodul,1P52_koerperbild,checkbox,Körperbild-Thematik,Körperbild-Thematik,radio/checkbox,FALSE,,
q1P52,201,TRUE,Adoleszenz · Spezialmodul,1P52_sexual,checkbox,Sexualverhalten relevant,Sexualverhalten relevant,radio/checkbox,FALSE,,
q1P52,201,TRUE,Adoleszenz · Spezialmodul,1P52_freitext,text,_ (bitte hier zusätzliche Angaben machen),,input,FALSE,,
q1P53,202,TRUE,Allergologie · Spezialmodul,1P53_atopie_familie,checkbox,Atopische Familienanamnese,Atopische Familienanamnese,radio/checkbox,FALSE,,
q1P53,202,TRUE,Allergologie · Spezialmodul,1P53_expo,checkbox,Expositionsfaktoren,Expositionsfaktoren,radio/checkbox,FALSE,,
q1P53,202,TRUE,Allergologie · Spezialmodul,1P53_freitext,text,_ (bitte hier zusätzliche Angaben machen),,input,FALSE,,
q1P54,203,TRUE,Impfaufklärung · Spezialmodul,1P54_elternentscheidung,checkbox,Elternentscheidung dokumentiert,Elternentscheidung dokumentiert,radio/checkbox,FALSE,,
q1P54,203,TRUE,Impfaufklärung · Spezialmodul,1P54_nebenwirkungen,checkbox,Dokumentierte Nebenwirkungen,Nebenwirkungen dokumentiert,radio/checkbox,FALSE,,
q1P54,203,TRUE,Impfaufklärung · Spezialmodul,1P54_freitext,text,_ Freitextfeld – ergänzende Angaben,,input,FALSE,,
q1230,204,TRUE,Durchfall – Häufigkeit und Dehydratation,1230_stuehle_24h,number,z. B. 5,,input,FALSE,,
q1230,204,TRUE,Durchfall – Häufigkeit und Dehydratation,1230_nacht,radio,Ja,ja,radio/checkbox,FALSE,,
q1230,204,TRUE,Durchfall – Häufigkeit und Dehydratation,1230_nacht,radio,Nein,nein,radio/checkbox,FALSE,,
q1230,204,TRUE,Durchfall – Häufigkeit und Dehydratation,1230_dranginko,checkbox,Dranginkontinenz,Dranginkontinenz,radio/checkbox,FALSE,,
q1230,204,TRUE,Durchfall – Häufigkeit und Dehydratation,1230_tenesmen,checkbox,Tenesmen,Tenesmen,radio/checkbox,FALSE,,
q1230,204,TRUE,Durchfall – Häufigkeit und Dehydratation,1230_durst,checkbox,starker Durst,starker Durst,radio/checkbox,FALSE,,
q1230,204,TRUE,Durchfall – Häufigkeit und Dehydratation,1230_orthostat,checkbox,Schwindel beim Aufstehen,Schwindel beim Aufstehen,radio/checkbox,FALSE,,
q1230,204,TRUE,Durchfall – Häufigkeit und Dehydratation,1230_oligurie,checkbox,reduzierte Urinmenge,reduzierte Urinmenge,radio/checkbox,FALSE,,
q1231,205,TRUE,Durchfall – Stuhlcharakter,1231_char,checkbox,Blut,Blut,radio/checkbox,FALSE,,
q1231,205,TRUE,Durchfall – Stuhlcharakter,1231_char,checkbox,Schleim,Schleim,radio/checkbox,FALSE,,
q1231,205,TRUE,Durchfall – Stuhlcharakter,1231_char,checkbox,Eiter,Eiter,radio/checkbox,FALSE,,
q1231,205,TRUE,Durchfall – Stuhlcharakter,1231_char,checkbox,wässrig,wässrig,radio/checkbox,FALSE,,
q1231,205,TRUE,Durchfall – Stuhlcharakter,1231_char,checkbox,breiig,breiig,radio/checkbox,FALSE,,
q1231,205,TRUE,Durchfall – Stuhlcharakter,1231_char,checkbox,fettig/ölig,fettig/ölig,radio/checkbox,FALSE,,
q1231,205,TRUE,Durchfall – Stuhlcharakter,1231_char,checkbox,übel riechend,übel riechend,radio/checkbox,FALSE,,
q1231,205,TRUE,Durchfall – Stuhlcharakter,1231_char,checkbox,„klebt“ (Steatorrhoe),klebt (Steatorrhoe),radio/checkbox,FALSE,,
q1231,205,TRUE,Durchfall – Stuhlcharakter,1231_char,checkbox,hell,hell,radio/checkbox,FALSE,,
q1231,205,TRUE,Durchfall – Stuhlcharakter,1231_char,checkbox,schwarz,schwarz,radio/checkbox,FALSE,,
q1232,206,TRUE,Durchfall – Exposition/Risiko,1232_expo,checkbox,Reise letzte 4 Wochen,Reise letzte 4 Wochen,radio/checkbox,FALSE,,
q1232,206,TRUE,Durchfall – Exposition/Risiko,1232_expo,checkbox,Trinkwasser/Eiswürfel,Trinkwasser/Eiswürfel,radio/checkbox,FALSE,,
q1232,206,TRUE,Durchfall – Exposition/Risiko,1232_expo,checkbox,Street-Food,Street-Food,radio/checkbox,FALSE,,
q1232,206,TRUE,Durchfall – Exposition/Risiko,1232_expo,checkbox,Geflügel,Geflügel,radio/checkbox,FALSE,,
q1232,206,TRUE,Durchfall – Exposition/Risiko,1232_expo,checkbox,Eier,Eier,radio/checkbox,FALSE,,
q1232,206,TRUE,Durchfall – Exposition/Risiko,1232_expo,checkbox,Meeresfrüchte,Meeresfrüchte,radio/checkbox,FALSE,,
q1232,206,TRUE,Durchfall – Exposition/Risiko,1232_expo,checkbox,Rohmilch,Rohmilch,radio/checkbox,FALSE,,
q1233,207,TRUE,Durchfall – Umfeld & Kontakte,1233_umfeld,checkbox,Erkrankte im Umfeld,Erkrankte im Umfeld,radio/checkbox,FALSE,,
q1233,207,TRUE,Durchfall – Umfeld & Kontakte,1233_umfeld,checkbox,Gemeinschaftsverpflegung,Gemeinschaftsverpflegung,radio/checkbox,FALSE,,
q1233,207,TRUE,Durchfall – Umfeld & Kontakte,1233_umfeld,checkbox,Kita/Heim,Kita/Heim,radio/checkbox,FALSE,,
q1233,207,TRUE,Durchfall – Umfeld & Kontakte,1233_umfeld,checkbox,Tierkontakte (insb. Reptilien),Tierkontakte (Reptilien),radio/checkbox,FALSE,,
q7001,208,TRUE,Welche Gerinnungsstörung haben Sie?,7001,checkbox,Antiphospholipidsyndrom,Antiphospholipidsyndrom,radio/checkbox,FALSE,,
q7001,208,TRUE,Welche Gerinnungsstörung haben Sie?,7001,checkbox,Antithrombin-III-Mangel,Antithrombin-III-Mangel,radio/checkbox,FALSE,,
q7001,208,TRUE,Welche Gerinnungsstörung haben Sie?,7001,checkbox,Faktor-V-Leiden-Mutation (APC-Resistenz),Faktor-V-Leiden-Mutation (APC-Resistenz),radio/checkbox,FALSE,,
q7001,208,TRUE,Welche Gerinnungsstörung haben Sie?,7001,checkbox,Hämophilie A,Hämophilie A,radio/checkbox,FALSE,,
q7001,208,TRUE,Welche Gerinnungsstörung haben Sie?,7001,checkbox,Heparin-induzierte Thrombozytopenie,Heparin-induzierte Thrombozytopenie,radio/checkbox,FALSE,,
q7001,208,TRUE,Welche Gerinnungsstörung haben Sie?,7001,checkbox,Hyperhomocysteinämie,Hyperhomocysteinämie,radio/checkbox,FALSE,,
q7001,208,TRUE,Welche Gerinnungsstörung haben Sie?,7001,checkbox,Protein-C-Mangel,Protein-C-Mangel,radio/checkbox,FALSE,,
q7001,208,TRUE,Welche Gerinnungsstörung haben Sie?,7001,checkbox,Protein-S-Mangel,Protein-S-Mangel,radio/checkbox,FALSE,,
q7001,208,TRUE,Welche Gerinnungsstörung haben Sie?,7001,checkbox,Von-Willebrand-Syndrom,Von-Willebrand-Syndrom,radio/checkbox,FALSE,,
q7001,208,TRUE,Welche Gerinnungsstörung haben Sie?,7001_freitext,text,_ andere Gerinnungsstörungen,,input,FALSE,,
q7002,209,TRUE,Welche Lungenerkrankung haben Sie?,7002,checkbox,Asthma bronchiale,Asthma bronchiale,radio/checkbox,FALSE,,#q7102
q7002,209,TRUE,Welche Lungenerkrankung haben Sie?,7002,checkbox,Chronisch obstruktive Lungenerkrankung (COPD),Chronisch obstruktive Lungenerkrankung (COPD),radio/checkbox,FALSE,,#q7102
q7002,209,TRUE,Welche Lungenerkrankung haben Sie?,7002,checkbox,Lungenemphysem,Lungenemphysem,radio/checkbox,FALSE,,#q7102
q7002,209,TRUE,Welche Lungenerkrankung haben Sie?,7002,checkbox,Bronchiektasen,Bronchiektasen,radio/checkbox,FALSE,,#q7102
q7002,209,TRUE,Welche Lungenerkrankung haben Sie?,7002,checkbox,Chronische Bronchitis (nicht obstruktiv),Chronische Bronchitis (nicht obstruktiv),radio/checkbox,FALSE,,#q7102
q7002,209,TRUE,Welche Lungenerkrankung haben Sie?,7002,checkbox,Idiopathische pulmonale Fibrose (IPF),Idiopathische pulmonale Fibrose (IPF),radio/checkbox,FALSE,,#q7102
q7002,209,TRUE,Welche Lungenerkrankung haben Sie?,7002,checkbox,"Pneumokoniosen (z. B. Silikose, Asbestose)","Pneumokoniosen (z. B. Silikose, Asbestose)",radio/checkbox,FALSE,,#q7102
q7002,209,TRUE,Welche Lungenerkrankung haben Sie?,7002,checkbox,Sarkoidose (Lunge),Sarkoidose (Lunge),radio/checkbox,FALSE,,#q7102
q7002,209,TRUE,Welche Lungenerkrankung haben Sie?,7002_freitext,text,_ weitere Lungenerkrankung,,input,FALSE,,
q7003,210,TRUE,Angaben zur Dialyseform,7003,checkbox,Hämodialyse,Hämodialyse,radio/checkbox,FALSE,,
q7003,210,TRUE,Angaben zur Dialyseform,7003,checkbox,Peritonealdialyse,Peritonealdialyse,radio/checkbox,FALSE,,
q7003,210,TRUE,Angaben zur Dialyseform,7003,checkbox,Über funktionierenden AV-Shunt,Über funktionierenden AV-Shunt,radio/checkbox,FALSE,,
q7003,210,TRUE,Angaben zur Dialyseform,7003,checkbox,Über Dialysekatheter,Über Dialysekatheter,radio/checkbox,FALSE,,
q7004,211,TRUE,Unter welcher Gemütsstörung leiden Sie?,7004,checkbox,Major Depression (rezidivierende depressive Störung),Major Depression (rezidivierende depressive Störung),radio/checkbox,FALSE,,
